time,sensor_AccelerometerX[],sensor_AccelerometerY[],sensor_AccelerometerZ[],sensor_GyroscopeX[],sensor_GyroscopeY[],sensor_GyroscopeZ[],label_shakestill_STILL,label_shakestill_shake
1659956819150,1.4000000000000001,2.9000000000000004,9.4,,,,x,
1659956819406,1.4000000000000001,3.1,8.8,0.03490658503988659,0.005235987755982989,-0.14486232791552936,x,
1659956819413,,,,0.06283185307179587,-0.020943951023931956,-0.06632251157578452,x,
1659956819429,1.3,3,9,,,,x,
1659956819598,1.7000000000000002,3.3000000000000003,9,0.027925268031909273,-0.048869219055841226,0.03316125578789226,x,
1659956819613,1.5,3.2,9.1,0.008726646259971648,-0.04363323129985824,0.026179938779914945,x,
1659956819633,,,,-0.013962634015954637,-0.010471975511965978,0.013962634015954637,x,
1659956819651,1.5,3.2,8.700000000000001,,,,x,
1659956819653,,,,-0.026179938779914945,0.029670597283903602,0.03316125578789226,x,
1659956819677,1.6,3.2,8.9,-0.061086523819801536,0.022689280275926284,0.0645771823237902,x,
1659956819693,,,,-0.0890117918517108,-0.012217304763960306,0.06806784082777885,x,
1659956819710,1.6,3.2,9.1,,,,x,
1659956819713,,,,-0.06806784082777885,-0.04363323129985824,0.048869219055841226,x,
1659956819730,1.6,3.3000000000000003,9.200000000000001,,,,x,
1659956819734,,,,-0.03665191429188092,-0.05235987755982989,0.029670597283903602,x,
1659956819749,1.6,3.2,9.200000000000001,,,,x,
1659956819753,,,,-0.017453292519943295,-0.048869219055841226,0.010471975511965978,x,
1659956819769,1.5,3.2,8.9,,,,x,
1659956819773,,,,-0.0017453292519943296,-0.020943951023931956,-0.003490658503988659,x,
1659956819792,1.6,3.2,8.9,,,,,
1659956819793,,,,-0.013962634015954637,-0.008726646259971648,-0.006981317007977318,,
1659956819820,,,,-0.013962634015954637,-0.008726646259971648,-0.006981317007977318,,
1659956819837,1.8,3.3000000000000003,9.200000000000001,,,,,
1659956819838,,,,-0.003490658503988659,-0.022689280275926284,-0.017453292519943295,,
1659956819853,1.5,3.2,8.8,0.09250245035569947,-0.0890117918517108,-0.06632251157578452,,
1659956819873,,,,0.1361356816555577,-0.17627825445142728,-0.0767944870877505,,
1659956819889,1.9000000000000001,3.5,8.3,,,,,
1659956819893,,,,0.13962634015954636,-0.3193952531149623,-0.10122909661567112,,
1659956819909,2,3.3000000000000003,8.4,,,,,x
1659956819913,,,,0.11519173063162576,-0.41538836197465046,-0.1466076571675237,,x
1659956819929,2.1,3.4000000000000004,8.1,,,,,x
1659956820113,,,,-0.42586033748661645,0.8185594191853406,-0.7871434926494426,,x
1659956820129,4.5,2.5,7.2,,,,,x
1659956820299,8.700000000000001,6.2,7.1000000000000005,1.5358897417550101,-1.8186330805780915,-0.8133234314293576,,x
1659956820309,15.600000000000001,10.4,10.3,6.400122367063207,-9.201375816514105,-1.530653753999027,,x
1659956820313,,,,10.068804454755288,-16.58411855245012,-3.553490357060455,,x
1659956820329,15.3,9.3,11.8,,,,,x
1659956820333,,,,11.849040291789503,-19.818213656395613,-6.014404602372459,,x
1659956820349,5.800000000000001,2.2,7.1000000000000005,,,,,x
1659956820380,-15.8,-2.7,-5.4,8.491026810952414,-15.292574905974316,-6.445500927615059,,x
1659956820397,-29.900000000000002,-6.300000000000001,-8.6,4.392993727269728,-8.51371609122834,-4.199262180298357,,x
1659956820413,-23,-6.800000000000001,-9.200000000000001,-1.2147491593880535,1.3439035240356338,-0.13439035240356337,,x
1659956820631,-55.300000000000004,-14.9,-13.600000000000001,,,,,x
1659956820633,,,,7.19948316447661,-10.171778880622952,-12.020082558484948,,x
1659956820662,,,,4.328416544945937,-2.2671826983406342,-7.871434926494427,,x
1659956820679,-5.9,-21.400000000000002,7,-3.5081117965086026,10.192722831646885,1.1676252695842064,,x
1659956820713,5,-16.7,34.9,-12.29060859254407,17.683675981206548,9.391616704981487,,x
1659956820714,6.800000000000001,-10.700000000000001,38,-18.53888731468377,19.867082875451455,11.913617474113293,,x
1659956820731,27.3,9.3,52.800000000000004,,,,,x
1659956820734,,,,-14.268066635053644,13.857914260834978,6.257005368399671,,x
1659956820759,,,,-0.8831366015091308,-1.4573499254152653,0.8639379797371931,,x
1659956820769,35.9,11,39.7,,,,,x
1659956820775,,,,10.362019769090335,-12.479104151759456,-6.3285638677314395,,x
1659956820789,26.900000000000002,-9.1,29.700000000000003,,,,,x
1659956820794,,,,14.1895268187139,-18.730873532403145,-12.592550553139088,,x
1659956820809,17.3,-17.8,34,,,,,x
1659956820814,,,,13.325588838976707,-18.727382873899156,-15.489797111449676,,x
1659956820829,9.8,-23,28.700000000000003,,,,,x
1659956820849,-5,-28.1,25.700000000000003,,,,,x
1659956820853,,,,9.976302004399589,-12.466886846995497,-15.865042900628456,,x
1659956820869,-23.700000000000003,-28.6,21.400000000000002,,,,,x
1659956820880,,,,8.218755447641298,-8.710938296703699,-13.400637996812463,,x
1659956820896,-55.400000000000006,-16.2,-20.400000000000002,5.510004448546098,-2.321287905152458,-7.838273670706534,,x
1659956820914,,,,1.960004749989632,3.0909781052819576,0.49218284906240095,,x
1659956820929,-27.700000000000003,-13.600000000000001,-26.200000000000003,,,,,x
1659956821161,-75.60000000000001,-38.2,2.8000000000000003,13.119639987241376,-12.908455147750061,-19.25272697874945,,x
1659956821174,-67.7,-24,-38.5,,,,,x
1659956821175,-17.1,-15.700000000000001,-37.7,7.293730944084303,0.11344640137963143,-5.797983775125163,,x
1659956821194,-10.5,-24,-17.900000000000002,-8.498008127960391,7.1785392134526775,10.451031560942045,,x
1659956821214,-12.600000000000001,-43.800000000000004,6.2,,,,,x
1659956821215,,,,-16.170475519727464,9.700539982584484,11.957250705413152,,x
1659956821234,,,,-19.753636474071822,9.335766168917669,13.583897568271867,,x
1659956821249,-11.200000000000001,-58.1,43.300000000000004,,,,,x
1659956821281,4.4,-45.800000000000004,63.300000000000004,-16.175711507483445,7.494443808063651,15.33097214951819,,x
1659956821308,63.1,18.3,45.800000000000004,-7.714355293814937,4.763003528692526,12.072442436044778,,x
1659956821315,,,,2.78554548618295,1.3508848410436112,3.2480577379614473,,x
1659956821331,43.900000000000006,1.1,20.200000000000003,,,,,x
1659956821333,,,,10.917034471224532,-7.002260959001251,-7.185520530460655,,x
1659956821350,22.900000000000002,-13.700000000000001,34,,,,,x
1659956821353,,,,13.86315024859096,-11.82809634076557,-13.714797262171443,,x
1659956821369,13.600000000000001,-28.200000000000003,26.900000000000002,,,,,x
1659956821410,,,,15.666075365901103,-11.932816095885231,-18.469074144603997,,x
1659956821424,-24.8,-54.2,30.700000000000003,,,,,x
1659956821444,,,,14.725342899076159,-12.192870154432386,-18.327702475192456,,x
1659956821649,21.900000000000002,-17.7,31.5,,,,,x
1659956821653,,,,14.550809973876726,-11.925834778877254,-15.317009515502237,,x
1659956821669,14.3,-33.4,31.8,,,,,x
1659956821676,,,,15.29432023522631,-11.079350091660004,-17.9140594424698,,x
1659956821692,-30.700000000000003,-57.7,26.5,,,,,x
1659956821693,,,,16.043066484331877,-12.683307674242792,-19.130553931109848,,x
1659956821714,,,,13.503612422680128,-8.815658051823359,-16.87733386678517,,x
1659956821729,-77.80000000000001,-43.800000000000004,-12.5,,,,,x
1659956821733,,,,8.066911802717792,0.11344640137963143,-8.169886228585456,,x
1659956821749,-57.1,-24.6,-42.7,,,,,x
1659956821753,,,,0.8796459430051421,4.3406338497098975,3.569198320328404,,x
1659956821769,-12.4,-18.900000000000002,-26.1,,,,,x
1659956821775,,,,-6.375687757535286,5.408775351930427,10.063568466999305,,x
1659956821792,-7.9,-17.1,-8.6,,,,,x
1659956821813,-0.4,-43,21.8,-14.81435469092787,7.988371986378047,12.91543646475804,,x
1659956821834,,,,-17.51961503151908,8.55385866402421,14.542083327616755,,x
1659956821849,6,-41.1,48.5,,,,,x
1659956821853,,,,-18.13222559896909,8.632398480363953,14.702653618800232,,x
1659956821869,40,-7.5,75.7,,,,,x
1659956822170,70.9,18.5,37.2,,,,,x
1659956822173,,,,7.4647732107797475,-2.3684117949563053,-3.331833542057175,,x
1659956822189,44.900000000000006,-10.8,17.900000000000002,,,,,x
1659956822198,,,,12.44419756671957,-6.813765399785863,-12.788027429362453,,x
1659956822215,-2.1,-42.400000000000006,27.400000000000002,,,,,x
1659956822216,,,,13.123130645745364,-9.313076888641742,-17.23338103419201,,x
1659956822232,-31.1,-48.800000000000004,24.200000000000003,,,,,x
1659956822233,,,,12.878784550466158,-9.615018849236762,-18.266615951372653,,x
1659956822253,-72.10000000000001,-39.5,-5,12.32726050683595,-8.077383778229757,-16.54397597965425,,x
1659956822274,,,,9.532988374393028,-2.611012560983517,-10.026916552707423,,x
1659956822303,-16.6,-17.6,-34.9,3.4714598822167217,3.1799898971336686,0.31590459461097364,,x
1659956822314,-14.200000000000001,-19.1,-10.4,,,,,x
1659956822315,,,,-4.389503068765739,4.925319149127998,7.721336610822914,,x
1659956822350,-12.100000000000001,-30.900000000000002,6.300000000000001,,,,,x
1659956822353,,,,-14.498450096316896,7.576474282907385,11.740829878165854,,x
1659956822369,-0.6000000000000001,-41.1,23.200000000000003,,,,,x
1659956822383,,,,-16.39038700547875,7.553785002631458,13.959143357450648,,x
1659956822389,8.700000000000001,-37.4,43.5,,,,,x
1659956822399,,,,-17.20196510765611,8.297295263981043,14.597933863680574,,x
1659956822417,65.4,20.700000000000003,58.1,-13.412855301576423,5.930628798276732,12.973032330073853,,x
1659956822432,49.2,0.1,22.700000000000003,,,,,x
1659956822433,,,,-3.3580134808370903,1.223475805648025,7.435102613495844,,x
1659956822453,,,,7.246607054280457,-2.5656340004316647,-2.241002759560719,,x
1659956822469,17.6,-22.700000000000003,20,,,,,x
1659956822481,,,,12.719959588534675,-7.463027881527753,-10.92401578823251,,x
1659956822489,-9,-30.200000000000003,18.1,,,,,x
1659956822495,,,,13.336060814488672,-9.321803534901715,-14.781193435139977,,x
1659956822689,6.4,5.2,1.2000000000000002,,,,,x
1659956822696,,,,-0.9145525280450287,3.387684078120994,1.8709929581379212,,x
1659956822715,4,4.3,3.1,-1.9373154697137058,4.323180557189954,1.5271630954950384,,x
1659956822734,,,,-3.2183871406775437,4.317944569433972,1.122246709032354,,x
1659956822892,1.1,0.7000000000000001,21.1,-3.2951816277652943,-0.6667157742618339,0.21991148575128552,,x
1659956822893,-2.3000000000000003,0,12.200000000000001,,,,,x
1659956822902,,,,-2.5359634031477607,-0.7103490055616921,-0.4904375198104066,,
1659956822914,-1.6,1.1,8.8,0.2827433388230814,-0.5742133239061344,-0.7679448708775051,,
1659956822953,-0.5,2.4000000000000004,8.700000000000001,1.0349802464326374,-0.7557275661135447,-0.25481807079117214,,
1659956822954,-0.4,2,6.5,0.3420845333908886,-0.23212879051524585,0.3141592653589793,,
1659956822974,0.6000000000000001,2,9,-0.20420352248333656,0.16929693744344998,0.3036872898470134,,
1659956823189,1.4000000000000001,2.5,9.3,,,,x,
1659956823204,,,,0.020943951023931956,-0.24434609527920614,0.14486232791552936,x,
1659956823225,1.6,2.5,9.600000000000001,0.031415926535897934,-0.25132741228718347,0.09948376736367678,x,
1659956823235,1.4000000000000001,2.4000000000000004,9.3,0.07155849933176751,-0.22514747350726852,0.05235987755982989,x,
1659956823251,1.2000000000000002,2.3000000000000003,8.9,,,,x,
1659956823253,,,,0.07853981633974483,-0.10646508437165411,0.031415926535897934,x,
1659956823273,,,,0.04537856055185257,-0.026179938779914945,0.04014257279586958,x,
1659956823289,1.2000000000000002,2.4000000000000004,9,,,,x,
1659956823301,,,,0.003490658503988659,-0.003490658503988659,0.04537856055185257,x,
1659956823316,1.2000000000000002,2.3000000000000003,9.200000000000001,,,,x,
1659956823317,,,,-0.03490658503988659,0.0017453292519943296,0.04363323129985824,x,
1659956823334,1.3,2.4000000000000004,9.3,-0.07504915783575618,0.008726646259971648,0.03316125578789226,x,
1659956823353,,,,-0.10995574287564276,0.006981317007977318,0.031415926535897934,x,
1659956823369,1.2000000000000002,2.2,9.600000000000001,,,,x,
1659956823373,,,,-0.10471975511965978,0.003490658503988659,0.010471975511965978,x,
1659956823389,1.3,2.2,9.5,,,,x,
1659956823393,,,,-0.06981317007977318,0.03839724354387525,0.019198621771937624,x,
1659956823409,1.3,2.2,9.600000000000001,,,,x,
1659956823415,,,,-0.04188790204786391,0.017453292519943295,0.013962634015954637,x,
1659956823431,1.2000000000000002,2.2,9.200000000000001,,,,x,
1659956823433,,,,-0.006981317007977318,0.04363323129985824,0.012217304763960306,x,
1659956823454,,,,-0.008726646259971648,0.027925268031909273,0.008726646259971648,x,
1659956823469,1.1,2.3000000000000003,9,,,,x,
1659956823473,,,,-0.024434609527920613,0.022689280275926284,0.012217304763960306,x,
1659956823489,1,2.2,9.200000000000001,,,,x,
1659956823493,,,,-0.06283185307179587,0.003490658503988659,0.019198621771937624,x,
1659956823779,1.3,2.2,9.4,0.026179938779914945,-0.026179938779914945,0.008726646259971648,x,
1659956823788,1.3,2.1,9.4,0.008726646259971648,-0.026179938779914945,-0.0017453292519943296,x,
1659956823793,,,,0.006981317007977318,-0.029670597283903602,-0.008726646259971648,x,
1659956823809,1.2000000000000002,2.1,9.4,,,,x,
1659956823820,,,,0.03316125578789226,-0.008726646259971648,-0.012217304763960306,x,
1659956823836,1.1,2.1,9.1,,,,x,
1659956823837,,,,0.031415926535897934,0.017453292519943295,-0.005235987755982989,x,
1659956823855,1.2000000000000002,2.2,9.200000000000001,-0.005235987755982989,0.019198621771937624,0,x,
1659956823873,,,,-0.03316125578789226,0.010471975511965978,-0.008726646259971648,x,
1659956823889,1.1,2.1,9.4,,,,x,
1659956823910,1.1,2.2,9.600000000000001,,,,x,
1659956823922,,,,-0.005235987755982989,0.003490658503988659,-0.003490658503988659,x,
1659956823929,1.1,2.2,9.3,,,,x,
1659956823966,,,,0.026179938779914945,-0.020943951023931956,0.005235987755982989,x,
1659956823976,1.2000000000000002,2.2,9.4,0.03665191429188092,-0.026179938779914945,-0.003490658503988659,x,
1659956823976,1.1,2.1,9.200000000000001,,,,x,
1659956824002,,,,0.03665191429188092,-0.026179938779914945,-0.003490658503988659,x,
1659956824159,1,2.1,9.4,-0.010471975511965978,0.020943951023931956,-0.03316125578789226,x,
1659956824173,,,,-0.012217304763960306,0.019198621771937624,-0.017453292519943295,x,
1659956824189,1,2.1,9.3,,,,x,
1659956824199,,,,-0.005235987755982989,0.026179938779914945,0.003490658503988659,x,
1659956824209,1.1,2.2,9.4,,,,x,
1659956824220,,,,-0.006981317007977318,0.010471975511965978,0.013962634015954637,x,
1659956824235,1.2000000000000002,2.2,9.4,0.003490658503988659,0.0017453292519943296,0.012217304763960306,x,
1659956824269,1.2000000000000002,2.2,9.3,,,,x,
1659956824273,,,,0.019198621771937624,-0.008726646259971648,0.0017453292519943296,x,
1659956824289,1.2000000000000002,2.2,9.3,,,,x,
1659956824294,,,,0.010471975511965978,-0.006981317007977318,0.005235987755982989,x,
1659956824309,1.2000000000000002,2.1,9.200000000000001,,,,x,
1659956824320,,,,-0.010471975511965978,0.008726646259971648,0.010471975511965978,x,
1659956824329,1.1,2.2,9.200000000000001,,,,x,
1659956824338,,,,-0.03490658503988659,0.026179938779914945,0.024434609527920613,x,
1659956824352,1.2000000000000002,2.2,9.3,,,,x,
1659956824354,,,,-0.03839724354387525,0.015707963267948967,0.017453292519943295,x,
1659956824374,,,,-0.04537856055185257,0.012217304763960306,0.012217304763960306,x,
1659956824389,1.3,2.2,9.5,,,,x,
1659956824394,,,,-0.029670597283903602,0.006981317007977318,-0.005235987755982989,x,
1659956824411,1.1,2.1,9.3,,,,x,
1659956824416,,,,-0.008726646259971648,-0.008726646259971648,-0.012217304763960306,x,
1659956824434,1.1,2.1,9.3,,,,x,
1659956824435,,,,0.0017453292519943296,-0.022689280275926284,-0.010471975511965978,x,
1659956824454,,,,0.012217304763960306,-0.005235987755982989,0.0017453292519943296,x,
1659956824469,1.1,2.1,9.4,,,,x,
1659956824474,,,,0.010471975511965978,-0.012217304763960306,0.013962634015954637,x,
1659956824489,1.1,2.1,9.3,,,,x,
1659956824494,,,,0.024434609527920613,-0.013962634015954637,0.017453292519943295,x,
1659956824824,,,,-0.026179938779914945,0.0017453292519943296,0.005235987755982989,x,
1659956824829,1.2000000000000002,2.1,9.4,,,,x,
1659956824844,,,,-0.017453292519943295,0.017453292519943295,0.005235987755982989,x,
1659956824855,1.1,2.1,9.200000000000001,-0.015707963267948967,0.015707963267948967,0.003490658503988659,x,
1659956824873,,,,-0.03316125578789226,0.017453292519943295,0.006981317007977318,x,
1659956824889,1.2000000000000002,2.1,9.4,,,,x,
1659956824893,,,,-0.0471238898038469,0.010471975511965978,0.006981317007977318,x,
1659956824909,1.2000000000000002,2,9.3,,,,x,
1659956824924,,,,-0.04188790204786391,0.015707963267948967,0,x,
1659956824929,1.2000000000000002,2.1,9.4,,,,x,
1659956824940,,,,-0.03490658503988659,0.013962634015954637,-0.006981317007977318,x,
1659956824957,1.2000000000000002,2,9.5,-0.029670597283903602,0.003490658503988659,-0.010471975511965978,x,
1659956824974,1.2000000000000002,2,9.4,,,,x,
1659956824975,,,,-0.04363323129985824,0.003490658503988659,0,x,
1659956824993,,,,-0.026179938779914945,0.006981317007977318,-0.003490658503988659,x,
1659956825009,1.2000000000000002,2,9.5,,,,x,
1659956825023,,,,-0.006981317007977318,-0.006981317007977318,-0.003490658503988659,x,
1659956825029,1.1,2,9.4,,,,x,
1659956825040,,,,0.013962634015954637,-0.005235987755982989,-0.0017453292519943296,x,
1659956825060,1.1,2,9.3,0.010471975511965978,0.0017453292519943296,0.006981317007977318,x,
1659956825087,1.1,2,9.200000000000001,-0.005235987755982989,0.0017453292519943296,0.015707963267948967,x,
1659956825093,,,,-0.022689280275926284,0.005235987755982989,0.022689280275926284,x,
1659956825109,1.1,2,9.200000000000001,,,,x,
1659956825122,,,,-0.05235987755982989,0.017453292519943295,0.031415926535897934,x,
1659956825349,0.9,1.6,9.4,,,,x,
1659956825356,,,,-0.23212879051524585,0.1884955592153876,0.16057029118347832,x,
1659956825511,2,1.9000000000000001,9.700000000000001,,,,,x
1659956825512,,,,-0.13788101090755203,0.158824961931484,0.47472955654245763,,x
1659956825534,,,,-0.15533430342749532,0.09773843811168245,0.47647488579445196,,x
1659956825536,5.9,2.8000000000000003,10.3,-0.13439035240356337,0.20245819323134223,0.34732052114687156,,x
1659956825554,5.9,2.3000000000000003,8.200000000000001,-0.13089969389957473,0.5235987755982989,0,,x
1659956825574,2.7,-0.2,7.300000000000001,-0.09075712110370514,0.7452555906015788,-0.7225663103256524,,x
1659956825592,-4,-5,7.300000000000001,,,,,x
1659956825593,,,,-0.14311699866353503,0.45727626402251437,-1.6301375213627038,,x
1659956825614,,,,0.24085543677521748,-2.3928464044842257,-1.488765851951163,,x
1659956825857,-26.900000000000002,-19.1,16.6,-0.32288591161895097,-1.7505652397503126,-3.1154127148098785,,x
1659956825873,-11,-20.400000000000002,20.3,,,,,x
1659956825874,,,,0.022689280275926284,-0.6003932626860494,1.8570303241219668,,x
1659956825893,11,-14.9,25.200000000000003,,,,,x
1659956825894,,,,-0.5044001538263613,1.9739673840055867,6.544984694978736,,x
1659956825913,,,,-0.5218534463463046,3.998549316319009,9.180431865490174,,x
1659956825929,46.2,17.400000000000002,16.1,,,,,x
1659956825943,,,,0.8011061266653973,4.696681017116741,7.632324818971203,,x
1659956825954,18.3,-4.3,0.5,,,,,x
1659956825955,,,,1.1309733552923256,4.876449930072157,0.4241150082346221,,x
1659956825972,-0.8,-10.9,14.9,,,,,x
1659956825973,,,,0.2949606435870417,0.5445427266222308,-6.813765399785863,,x
1659956825993,,,,-0.4171336912266448,-3.3161255787892263,-9.293878266869806,,x
1659956826009,-19.700000000000003,-10.5,20.3,,,,,x
1659956826013,,,,-0.2530727415391778,-3.366740127097062,-7.517133088339578,,x
1659956826029,-24.400000000000002,-9.9,11.700000000000001,,,,,x
1659956826033,,,,0.5934119456780721,-1.3753194505715318,-3.658210112180115,,x
1659956826054,-16.6,-21.200000000000003,5.300000000000001,-0.1884955592153876,1.942551457469689,4.656538444320871,,x
1659956826074,,,,-1.4940018397071462,1.879719604397893,7.963937376850126,,x
1659956826089,-6.300000000000001,-19.900000000000002,21.6,,,,,x
1659956826093,,,,-0.4118977034706618,0.9651670763528643,9.90474350506782,,x
1659956826109,26.700000000000003,-1.9000000000000001,21.200000000000003,,,,,x
1659956826113,,,,2.3527038316883564,1.0629055144645467,8.230972752405258,,x
1659956826382,0.30000000000000004,-8.6,23.5,3.2131511529215606,-4.443608275577563,-7.525859734599549,,x
1659956826383,-19.1,-12.100000000000001,19.8,0.6911503837897545,-6.13134166225608,-9.77907979892423,,x
1659956826393,-25.6,-12.200000000000001,6.2,0.2426007660272118,-2.7401669256310974,-7.995353303386024,,x
1659956826418,,,,0.6614797865058509,0.44505895925855404,-3.775147172063735,,x
1659956826434,-11.600000000000001,-20.200000000000003,12.700000000000001,,,,,x
1659956826435,,,,0.015707963267948967,1.7488199104983182,1.2514010736799344,,x
1659956826459,,,,-1.7383479349863522,2.202605516016844,6.0336032241443975,,x
1659956826500,52.6,22.900000000000002,16.5,1.9076448724298023,3.108431397801901,1.4206980111233842,,x
1659956826500,,,,-2.5586526834236873,2.5743606466916362,8.925613794699002,,x
1659956826510,51.2,18.900000000000002,-12.200000000000001,,,,,x
1659956826513,,,,1.8954275676658419,-1.1414453308042916,-7.592182246175334,,x
1659956826529,25,-9.1,6.1000000000000005,,,,,x
1659956826533,,,,0.5742133239061344,-5.288347633542819,-12.056734472776828,,x
1659956826549,-7.5,-19.900000000000002,22,,,,,x
1659956826562,,,,0.42935099599060506,-4.365068459237818,-10.672688375945325,,x
1659956826576,-37.9,-17.2,7.4,0.7365289443416071,-0.9215338450530061,-5.164429256651221,,x
1659956826595,-21.6,-23,0.6000000000000001,0.5934119456780721,1.3945180723434694,1.2845623294678266,,x
1659956826612,-7.6000000000000005,-25.400000000000002,11.5,,,,,x
1659956826613,,,,-1.2269664641520137,2.4347343065320897,6.9254664719134995,,x
1659956826909,-38.2,-15.700000000000001,16.400000000000002,,,,,x
1659956826913,,,,1.4119713648634127,-4.406956361285682,-6.2098814785958245,,x
1659956826929,-32.300000000000004,-20.3,7.5,,,,,x
1659956826933,,,,0.08377580409572782,1.1972958668681102,0.5480333851262195,,x
1659956826949,-5.1000000000000005,-26.400000000000002,11.3,,,,,x
1659956826954,,,,-2.21307749152881,3.733259270015871,11.189305834535647,,x
1659956826971,43.1,-1.3,22.700000000000003,,,,,x
1659956826974,,,,-3.108431397801901,6.485643500410929,8.728391589223643,,x
1659956826989,63,29.700000000000003,19.200000000000003,,,,,x
1659956826994,,,,-0.8970992355250854,5.326744877086694,-1.24965574442794,,x
1659956827009,27.6,0.2,-0.5,,,,,x
1659956827014,,,,3.2393310917014757,-4.984660343695805,-9.13854396344231,,x
1659956827029,-0.6000000000000001,-13.600000000000001,18.6,,,,,x
1659956827034,,,,3.286454981505323,-9.889035541799872,-9.695303994828501,,x
1659956827049,-26.6,-16.8,27.1,,,,,x
1659956827058,,,,1.5917402778188285,-4.494222823885399,-5.551892350593962,,x
1659956827072,-35.300000000000004,-14.600000000000001,16,,,,,x
1659956827074,,,,0.2635447170511438,2.6232298657474775,1.1484266478122689,,x
1659956827089,-15.200000000000001,-20.6,4.800000000000001,,,,,x
1659956827094,,,,-0.5044001538263613,3.949680097263168,7.222172444752536,,x
1659956827497,-24.1,-17.2,27.900000000000002,2.8902652413026098,-8.845328649107262,-10.175269539126942,,x
1659956827512,-34.1,-14.3,16.2,,,,,x
1659956827513,,,,1.6755160819145565,-5.2080624879510795,-6.965609044709369,,x
1659956827534,,,,0.7155849933176751,1.3386675362796507,-0.7330382858376184,,x
1659956827549,-22.8,-18.6,5.5,,,,,x
1659956827564,,,,0.11519173063162576,3.2393310917014757,5.499532473034132,,x
1659956827577,37.7,-0.8,14,-0.8918632477691024,3.1695179216217024,9.426523290021374,,x
1659956827593,53,26.400000000000002,9.600000000000001,-1.848303677861995,4.118977034706618,9.094910732142452,,x
1659956827614,,,,-1.8517943363659837,4.935791124639964,1.911135530933791,,x
1659956827629,21,-3.6,2.6,,,,,x
1659956827633,,,,0.9285151620609834,-1.7749998492782333,-6.785840131753954,,x
1659956827649,2.9000000000000004,-11.200000000000001,19.900000000000002,,,,,x
1659956827661,,,,2.530727415391778,-9.250245035569947,-9.569640288684909,,x
1659956827677,-23.1,-17.7,29.5,,,,,x
1659956827678,,,,1.9582594207376378,-7.269296334556382,-7.450810576763793,,x
1659956827697,-23.200000000000003,-22.8,4.7,0.9232791743050004,0.5532693728822025,-1.8186330805780915,,x
1659956827713,10.200000000000001,-21.3,12.5,0.0767944870877505,4.42615498305762,5.028293574995663,,x
1659956827913,,,,-0.7470009198535731,3.569198320328404,1.4538592669112766,,x
1659956827929,13.3,2.4000000000000004,2.6,,,,,x
1659956827933,,,,2.8047441079548876,-4.057890510886816,-4.9218284906240095,,x
1659956827949,-4,-8.6,11.4,,,,,x
1659956827954,,,,2.949606435870417,-7.368780101920059,-5.672320068981572,,x
1659956828119,-0.8,-1.9000000000000001,12.100000000000001,1.2322024519079966,-2.2078415037728267,-2.071705822117269,,x
1659956828129,0.4,-1.2000000000000002,10.100000000000001,1.439896632895322,-1.858775653373961,-1.5446163880149817,,x
1659956828134,,,,1.6161748873467492,-0.7522369076095561,-0.7260569688296411,,x
1659956828166,4.7,3.1,6.300000000000001,1.5062191444711064,0.40317105721069013,-0.012217304763960306,,x
1659956828185,,,,0.7330382858376184,1.4451326206513049,0.45727626402251437,,x
1659956828197,3.9000000000000004,2.5,10.5,-0.027925268031909273,1.9041542139258136,0.36302848441482055,,
1659956828214,4.5,1.2000000000000002,10.600000000000001,0.31066860685499065,1.6074482410867776,-0.3246312408709453,,
1659956828518,,,,0.5270894341022876,-0.5166174585903216,-0.07155849933176751,x,
1659956828533,0.2,1.8,8.6,0.5969026041820608,-0.5253441048502933,0.08726646259971647,x,
1659956828553,,,,0.4380776422505767,-0.4276056667386107,0.26878070480712674,x,
1659956828569,0.5,1.8,9.1,,,,x,
1659956828578,,,,0.2792526803190927,-0.2879793265790644,0.42935099599060506,x,
1659956828591,2.3000000000000003,2.7,9.600000000000001,,,,x,
1659956828593,,,,0.19198621771937627,-0.17278759594743862,0.5724679946541401,x,
1659956828615,2.5,2.9000000000000004,9.1,,,,x,
1659956828616,,,,0.1413716694115407,-0.03316125578789226,0.6003932626860494,x,
1659956828649,2.6,3,9.200000000000001,,,,x,
1659956828653,,,,0.21991148575128552,-0.0942477796076938,0.2879793265790644,x,
1659956828669,2.2,2.7,8.700000000000001,,,,x,
1659956828676,,,,0.2792526803190927,-0.19722220547535924,0.10821041362364843,x,
1659956828689,1.6,2.5,8.5,,,,x,
1659956828697,,,,0.23212879051524585,-0.2530727415391778,-0.015707963267948967,x,
1659956828711,1.3,2.5,9.3,,,,x,
1659956828713,,,,0.015707963267948967,-0.1518436449235067,-0.008726646259971648,x,
1659956829012,1.7000000000000002,2.6,9.9,-0.18675022996339327,0.04363323129985824,0.07853981633974483,x,
1659956829030,1.5,2.3000000000000003,9.4,0.0471238898038469,0,-0.05235987755982989,x,
1659956829031,1.5,2.5,9.3,,,,x,
1659956829054,,,,0.06806784082777885,0.015707963267948967,-0.024434609527920613,x,
1659956829079,1.1,2.3000000000000003,9,0.06283185307179587,0.061086523819801536,-0.024434609527920613,x,
1659956829097,1.1,2.5,9.200000000000001,0.03316125578789226,0.09250245035569947,0,x,
1659956829115,1.3,2.6,9.4,-0.020943951023931956,0.1361356816555577,0.048869219055841226,x,
1659956829132,1.4000000000000001,2.8000000000000003,9.5,,,,x,
1659956829133,,,,-0.05585053606381855,0.1710422666954443,0.05759586531581288,x,
